device_id,seq,timestamp_us,vbus_raw,iout_raw,iref_raw,i_diff,v_volts,i_amps
534F4C31,29374,268470122,2060,4095,4095,0,1.00586,0.00000
534F4C31,29374,268472221,2054,4095,4095,0,1.00293,0.00000
534F4C31,29374,268474250,2053,4095,4095,0,1.00244,0.00000
534F4C31,29375,268476290,2055,4095,4095,0,1.00342,0.00000
534F4C31,29376,268479828,2055,4095,4095,0,1.00342,0.00000
534F4C31,29377,268483231,2053,4095,4095,0,1.00244,0.00000
534F4C31,29378,268487685,2055,4095,4095,0,1.00342,0.00000
534F4C31,29379,268491234,2061,4095,4095,0,1.00635,0.00000
534F4C31,29380,268495434,2056,4095,4095,0,1.00391,0.00000
534F4C31,29381,268500037,2060,4095,4095,0,1.00586,0.00000
534F4C31,29382,268503983,2059,4095,4095,0,1.00537,0.00000
534F4C31,29383,268507505,2063,4095,4095,0,1.00732,0.00000
534F4C31,29384,268511249,2057,4095,4095,0,1.00439,0.00000
534F4C31,29385,268515098,2063,4095,4095,0,1.00732,0.00000
534F4C31,29386,268519151,2057,4095,4095,0,1.00439,0.00000
534F4C31,29387,268523351,2052,4095,4095,0,1.00195,0.00000
534F4C31,29387,268527382,2061,4095,4095,0,1.00635,0.00000
534F4C31,29387,268530096,2059,4095,4095,0,1.00537,0.00000
534F4C31,29388,268534547,2061,4095,4095,0,1.00635,0.00000
534F4C31,29389,268538052,2056,4095,4095,0,1.00391,0.00000
534F4C31,29390,268544442,2062,4095,4095,0,1.00684,0.00000
534F4C31,29391,268549617,2055,4095,4095,0,1.00342,0.00000
534F4C31,29392,268553017,2050,4095,4095,0,1.00098,0.00000
534F4C31,29393,268559582,2056,4095,4095,0,1.00391,0.00000
534F4C31,29394,268563472,2063,4095,4095,0,1.00732,0.00000
534F4C31,29395,268566351,2059,4095,4095,0,1.00537,0.00000
534F4C31,29396,268570041,2055,4095,4095,0,1.00342,0.00000
534F4C31,29397,268579850,2057,4095,4095,0,1.00439,0.00000
534F4C31,29398,268583317,2062,4095,4095,0,1.00684,0.00000
534F4C31,29398,268589167,2056,4095,4095,0,1.00391,0.00000
534F4C31,29398,268592128,2059,4095,4095,0,1.00537,0.00000
534F4C31,29399,268594939,2053,4095,4095,0,1.00244,0.00000
534F4C31,29399,268599103,2059,4095,4095,0,1.00537,0.00000
534F4C31,29399,268601638,2061,4095,4095,0,1.00635,0.00000
534F4C31,29399,268604304,2057,4095,4095,0,1.00439,0.00000
534F4C31,29399,268606508,2055,4095,4095,0,1.00342,0.00000
534F4C31,29399,268609148,2061,4095,4095,0,1.00635,0.00000
534F4C31,29399,268611240,2055,4095,4095,0,1.00342,0.00000
534F4C31,29399,268613331,2055,4095,4095,0,1.00342,0.00000
534F4C31,29399,268615327,2054,4095,4095,0,1.00293,0.00000
534F4C31,29399,268617390,2054,4095,4095,0,1.00293,0.00000
534F4C31,29399,268619449,2065,4095,4095,0,1.00830,0.00000
534F4C31,29399,268621531,2057,4095,4095,0,1.00439,0.00000
534F4C31,29400,268623606,2059,4095,4095,0,1.00537,0.00000
534F4C31,29400,268627866,2047,4095,4095,0,0.99951,0.00000
534F4C31,29400,268630105,2059,4095,4095,0,1.00537,0.00000
534F4C31,29400,268632721,2063,4095,4095,0,1.00732,0.00000
534F4C31,29400,268635495,2056,4095,4095,0,1.00391,0.00000
534F4C31,29400,268637732,2055,4095,4095,0,1.00342,0.00000
534F4C31,29400,268639749,2064,4095,4095,0,1.00781,0.00000
534F4C31,29400,268641798,2052,4095,4095,0,1.00195,0.00000
534F4C31,29400,268643843,2058,4095,4095,0,1.00488,0.00000
534F4C31,29400,268645920,2055,4095,4095,0,1.00342,0.00000
534F4C31,29400,268647941,2056,4095,4095,0,1.00391,0.00000
534F4C31,29400,268650076,2061,4095,4095,0,1.00635,0.00000
534F4C31,29400,268652212,2057,4095,4095,0,1.00439,0.00000
534F4C31,29400,268654286,2055,4095,4095,0,1.00342,0.00000
534F4C31,29400,268656328,2063,4095,4095,0,1.00732,0.00000
534F4C31,29400,268658326,2059,4095,4095,0,1.00537,0.00000
534F4C31,29400,268660304,2055,4095,4095,0,1.00342,0.00000
534F4C31,29400,268662386,2060,4095,4095,0,1.00586,0.00000
534F4C31,29400,268664808,2055,4095,4095,0,1.00342,0.00000
534F4C31,29400,268666911,2061,4095,4095,0,1.00635,0.00000
534F4C31,29400,268669165,2052,4095,4095,0,1.00195,0.00000
534F4C31,29400,268671299,2061,4095,4095,0,1.00635,0.00000
534F4C31,29400,268673271,2054,4095,4095,0,1.00293,0.00000
534F4C31,29400,268675088,2059,4095,4095,0,1.00537,0.00000
534F4C31,29400,268677054,2056,4095,4095,0,1.00391,0.00000
534F4C31,29400,268679158,2064,4095,4095,0,1.00781,0.00000
534F4C31,29400,268681190,2051,4095,4095,0,1.00146,0.00000
534F4C31,29400,268683299,2059,4095,4095,0,1.00537,0.00000
534F4C31,29401,268685361,2059,4095,4095,0,1.00537,0.00000
534F4C31,29401,268689722,2057,4095,4095,0,1.00439,0.00000
